code,date,close
sh.601128,2017-03-31,12.86
sh.601137,2017-03-31,13.62
sh.601139,2017-03-31,9.09
sh.601155,2017-03-31,15.38
sh.601158,2017-03-31,7.75
sh.601163,2017-03-31,30.46
sh.601166,2017-03-31,16.21
sh.601168,2017-03-31,7.83
sh.601169,2017-03-31,9.61
sh.601177,2017-03-31,11.69
sh.601179,2017-03-31,6.37
sh.601186,2017-03-31,12.99
sh.601188,2017-03-31,5.76
sh.601198,2017-03-31,18.39
sh.601199,2017-03-31,8.11
sh.601200,2017-03-31,29.29
sh.601208,2017-03-31,7.62
sh.601211,2017-03-31,18.25
sh.601212,2017-03-31,13.0
sh.601216,2017-03-31,4.86
sh.601218,2017-03-31,5.23
sh.601222,2017-03-31,7.53
sh.601225,2017-03-31,6.18
sh.601226,2017-03-31,7.82
sh.601228,2017-03-31,3.99
sh.601229,2017-03-31,23.98
sh.601231,2017-03-31,12.32
sh.601233,2017-03-31,15.29
sh.601238,2017-03-31,26.26
sh.601258,2017-03-31,2.88
sh.601288,2017-03-31,3.34
sh.601311,2017-03-31,15.93
sh.601318,2017-03-31,37.01
sh.601328,2017-03-31,6.23
sh.601333,2017-03-31,5.2
sh.601336,2017-03-31,42.19
sh.601339,2017-03-31,6.24
sh.601360,2017-03-31,11.13
sh.601368,2017-03-31,11.26
sh.601369,2017-03-31,7.56
sh.601375,2017-03-31,11.66
sh.601377,2017-03-31,7.66
sh.601388,2017-03-31,4.06
sh.601390,2017-03-31,8.81
sh.601398,2017-03-31,4.84
sh.601500,2017-03-31,18.39
sh.601515,2017-03-31,12.25
sh.601518,2017-03-31,4.32
sh.601519,2017-03-31,6.21
sh.601555,2017-03-31,12.35
sh.601566,2017-03-31,16.99
sh.601567,2017-03-31,11.93
sh.601579,2017-03-31,13.53
sh.601588,2017-03-31,5.29
sh.601595,2017-03-31,34.89
sh.601599,2017-03-31,8.24
sh.601600,2017-03-31,4.65
sh.601601,2017-03-31,27.42
sh.601607,2017-03-31,23.31
sh.601608,2017-03-31,5.8
sh.601611,2017-03-31,17.14
sh.601616,2017-03-31,5.87
sh.601618,2017-03-31,5.08
sh.601628,2017-03-31,25.3
sh.601633,2017-03-31,12.58
sh.601636,2017-03-31,4.42
sh.601666,2017-03-31,5.93
sh.601668,2017-03-31,9.2
sh.601669,2017-03-31,7.68
sh.601677,2017-03-31,14.04
sh.601678,2017-03-31,7.21
sh.601688,2017-03-31,16.81
sh.601689,2017-03-31,32.59
sh.601699,2017-03-31,8.87
sh.601700,2017-03-31,8.47
sh.601717,2017-03-31,8.58
sh.601718,2017-03-31,8.45
sh.601727,2017-03-31,8.42
sh.601766,2017-03-31,10.24
sh.601777,2017-03-31,8.84
sh.601788,2017-03-31,15.32
sh.601789,2017-03-31,6.89
sh.601798,2017-03-31,13.51
sh.601799,2017-03-31,37.85
sh.601800,2017-03-31,17.91
sh.601801,2017-03-31,16.85
sh.601808,2017-03-31,12.65
sh.601811,2017-03-31,21.79
sh.601818,2017-03-31,4.11
sh.601857,2017-03-31,7.87
sh.601858,2017-03-31,17.74
sh.601866,2017-03-31,4.13
sh.601872,2017-03-31,5.43
sh.601877,2017-03-31,20.09
sh.601880,2017-03-31,3.1
sh.601881,2017-03-31,13.36
sh.601882,2017-03-31,24.32
sh.601886,2017-03-31,10.92
sh.601888,2017-03-31,56.69
sh.601890,2017-03-31,9.85
sh.601898,2017-03-31,6.11
sh.601899,2017-03-31,3.38
sh.601900,2017-03-31,14.5
sh.601901,2017-03-31,8.11
sh.601908,2017-03-31,6.33
sh.601918,2017-03-31,5.02
sh.601919,2017-03-31,5.91
sh.601928,2017-03-31,10.04
sh.601929,2017-03-31,4.06
sh.601933,2017-03-31,5.5
sh.601939,2017-03-31,5.94
sh.601958,2017-03-31,7.77
sh.601965,2017-03-31,10.21
sh.601966,2017-03-31,24.98
sh.601968,2017-03-31,8.92
sh.601969,2017-03-31,11.57
sh.601985,2017-03-31,7.26
sh.601988,2017-03-31,3.7
sh.601989,2017-03-31,7.44
sh.601991,2017-03-31,4.93
sh.601992,2017-03-31,4.66
sh.601996,2017-03-31,11.28
sh.601997,2017-03-31,17.49
sh.601998,2017-03-31,6.71
sh.601999,2017-03-31,10.65
sh.603000,2017-03-31,16.63
sh.603001,2017-03-31,22.42
sh.603002,2017-03-31,6.33
sh.603003,2017-03-31,21.43
sh.603005,2017-03-31,33.58
sh.603006,2017-03-31,32.7
sh.603007,2017-03-31,50.05
sh.603008,2017-03-31,20.28
sh.603009,2017-03-31,48.99
sh.603010,2017-03-31,40.59
sh.603011,2017-03-31,11.47
sh.603012,2017-03-31,9.85
sh.603015,2017-03-31,12.13
sh.603016,2017-03-31,34.49
sh.603017,2017-03-31,20.01
sh.603018,2017-03-31,36.65
sh.603019,2017-03-31,26.31
sh.603020,2017-03-31,18.6
sh.603021,2017-03-31,42.46
sh.603022,2017-03-31,22.3
sh.603023,2017-03-31,14.33
sh.603025,2017-03-31,33.23
sh.603026,2017-03-31,34.5
sh.603027,2017-03-31,34.7
sh.603028,2017-03-31,22.1
sh.603029,2017-03-31,43.86
sh.603030,2017-03-31,31.51
sh.603031,2017-03-31,48.69
sh.603032,2017-03-31,34.47
sh.603033,2017-03-31,50.16
sh.603035,2017-03-31,25.87
sh.603036,2017-03-31,40.13
sh.603037,2017-03-31,53.76
sh.603038,2017-03-31,62.07
sh.603039,2017-03-31,82.01
sh.603040,2017-03-31,88.21
sh.603041,2017-03-31,20.46
sh.603058,2017-03-31,25.09
sh.603060,2017-03-31,32.04
sh.603066,2017-03-31,51.01
sh.603067,2017-03-31,25.68
sh.603069,2017-03-31,16.94
sh.603077,2017-03-31,5.16
sh.603085,2017-03-31,50.9
sh.603088,2017-03-31,52.69
sh.603089,2017-03-31,42.63
sh.603090,2017-03-31,39.77
sh.603098,2017-03-31,24.19
sh.603099,2017-03-31,18.0
sh.603100,2017-03-31,14.09
sh.603101,2017-03-31,21.73
sh.603108,2017-03-31,32.29
sh.603111,2017-03-31,14.7
sh.603116,2017-03-31,19.66
sh.603117,2017-03-31,15.05
sh.603118,2017-03-31,36.68
sh.603123,2017-03-31,10.01
sh.603126,2017-03-31,13.2
sh.603128,2017-03-31,9.28
sh.603131,2017-03-31,52.13
sh.603133,2017-03-31,26.73
sh.603138,2017-03-31,72.2
sh.603158,2017-03-31,27.93
sh.603159,2017-03-31,50.53
sh.603160,2017-03-31,94.81
sh.603165,2017-03-31,41.22
sh.603166,2017-03-31,15.63
sh.603167,2017-03-31,10.86
sh.603168,2017-03-31,38.69
sh.603169,2017-03-31,13.74
sh.603177,2017-03-31,28.83
sh.603178,2017-03-31,14.42
sh.603179,2017-03-31,47.84
sh.603186,2017-03-31,42.18
sh.603188,2017-03-31,18.2
sh.603189,2017-03-31,29.87
sh.603198,2017-03-31,21.25
sh.603199,2017-03-31,36.68
sh.603203,2017-03-31,56.17
sh.603208,2017-03-31,61.81
sh.603218,2017-03-31,47.48
sh.603222,2017-03-31,14.9
sh.603223,2017-03-31,31.17
sh.603227,2017-03-31,10.98
sh.603228,2017-03-31,46.86
sh.603238,2017-03-31,39.76
sh.603239,2017-03-31,98.95
sh.603258,2017-03-31,53.33
sh.603266,2017-03-31,42.18
sh.603268,2017-03-31,49.16
sh.603288,2017-03-31,34.81
sh.603298,2017-03-31,27.04
sh.603299,2017-03-31,13.72
sh.603300,2017-03-31,14.37
sh.603303,2017-03-31,29.51
sh.603306,2017-03-31,35.4
sh.603308,2017-03-31,18.73
sh.603309,2017-03-31,23.23
sh.603311,2017-03-31,24.81
sh.603313,2017-03-31,33.94
sh.603315,2017-03-31,23.46
sh.603318,2017-03-31,13.05
sh.603319,2017-03-31,50.19
sh.603322,2017-03-31,125.67
sh.603323,2017-03-31,18.32
sh.603328,2017-03-31,33.8
sh.603330,2017-03-31,88.76
sh.603333,2017-03-31,8.75
sh.603336,2017-03-31,39.29
sh.603337,2017-03-31,34.9
sh.603338,2017-03-31,55.98
sh.603339,2017-03-31,31.37
sh.603345,2017-03-31,44.57
sh.603355,2017-03-31,54.11
sh.603358,2017-03-31,62.91
sh.603360,2017-03-31,36.38
sh.603366,2017-03-31,9.13
sh.603368,2017-03-31,74.65
sh.603369,2017-03-31,13.19
sh.603377,2017-03-31,38.96
sh.603388,2017-03-31,28.06
sh.603389,2017-03-31,33.04
sh.603393,2017-03-31,49.3
sh.603398,2017-03-31,34.82
sh.603399,2017-03-31,10.21
sh.603416,2017-03-31,56.1
sh.603421,2017-03-31,34.05
sh.603429,2017-03-31,86.02
sh.603444,2017-03-31,319.47
sh.603456,2017-03-31,17.98
sh.603508,2017-03-31,61.12
sh.603515,2017-03-31,34.45
sh.603517,2017-03-31,50.56
sh.603518,2017-03-31,35.18
sh.603519,2017-03-31,30.23
sh.603520,2017-03-31,40.31
sh.603528,2017-03-31,62.19
sh.603555,2017-03-31,30.76
sh.603556,2017-03-31,48.46
sh.603558,2017-03-31,25.78
sh.603559,2017-03-31,59.46
sh.603566,2017-03-31,26.44
sh.603567,2017-03-31,18.94
sh.603568,2017-03-31,22.72
sh.603569,2017-03-31,34.59
sh.603577,2017-03-31,49.08
sh.603578,2017-03-31,61.03
sh.603579,2017-03-31,138.59
sh.603585,2017-03-31,67.15
sh.603588,2017-03-31,30.47
sh.603589,2017-03-31,34.92
sh.603598,2017-03-31,19.03
sh.603599,2017-03-31,16.68
sh.603600,2017-03-31,52.58
sh.603601,2017-03-31,16.97
sh.603603,2017-03-31,37.47
sh.603606,2017-03-31,16.15
sh.603608,2017-03-31,19.82
sh.603609,2017-03-31,12.04
sh.603611,2017-03-31,33.44
sh.603615,2017-03-31,27.8
sh.603616,2017-03-31,14.55
sh.603618,2017-03-31,11.66
sh.603626,2017-03-31,58.77
sh.603628,2017-03-31,42.17
sh.603630,2017-03-31,54.79
sh.603633,2017-03-31,36.32
sh.603636,2017-03-31,94.23
sh.603637,2017-03-31,43.8
sh.603638,2017-03-31,30.02
sh.603639,2017-03-31,55.0
sh.603656,2017-03-31,67.64
sh.603658,2017-03-31,45.77
sh.603660,2017-03-31,32.27
sh.603663,2017-03-31,32.21
sh.603665,2017-03-31,59.09
sh.603667,2017-03-31,30.3
sh.603668,2017-03-31,27.75
sh.603669,2017-03-31,29.73
sh.603677,2017-03-31,61.39
sh.603678,2017-03-31,77.81
sh.603686,2017-03-31,34.84
sh.603688,2017-03-31,20.32
sh.603689,2017-03-31,20.35
sh.603690,2017-03-31,24.68
sh.603696,2017-03-31,37.8
sh.603698,2017-03-31,29.19
sh.603699,2017-03-31,16.8
sh.603701,2017-03-31,50.99
sh.603703,2017-03-31,25.62
sh.603708,2017-03-31,26.39
sh.603716,2017-03-31,117.03
sh.603717,2017-03-31,30.86
sh.603718,2017-03-31,16.17
sh.603726,2017-03-31,53.44
sh.603727,2017-03-31,42.35
sh.603729,2017-03-31,86.19
sh.603737,2017-03-31,71.81
sh.603738,2017-03-31,63.64
sh.603766,2017-03-31,21.19
sh.603768,2017-03-31,37.85
sh.603777,2017-03-31,40.74
sh.603778,2017-03-31,24.03
sh.603779,2017-03-31,31.1
sh.603788,2017-03-31,38.63
sh.603789,2017-03-31,26.06
sh.603798,2017-03-31,52.9
sh.603799,2017-03-31,51.8
sh.603800,2017-03-31,32.22
sh.603806,2017-03-31,46.4
sh.603808,2017-03-31,31.68
sh.603811,2017-03-31,58.12
sh.603816,2017-03-31,49.56
sh.603817,2017-03-31,22.49
sh.603818,2017-03-31,16.69
sh.603819,2017-03-31,36.06
sh.603822,2017-03-31,70.69
sh.603823,2017-03-31,30.78
sh.603828,2017-03-31,25.74
sh.603833,2017-03-31,95.99
sh.603838,2017-03-31,20.2
sh.603839,2017-03-31,38.18
sh.603843,2017-03-31,17.97
sh.603858,2017-03-31,88.42
sh.603859,2017-03-31,82.8
sh.603861,2017-03-31,25.98
sh.603866,2017-03-31,43.68
sh.603868,2017-03-31,47.22
sh.603869,2017-03-31,31.66
sh.603877,2017-03-31,36.61
sh.603878,2017-03-31,31.03
sh.603881,2017-03-31,61.31
sh.603883,2017-03-31,43.99
sh.603885,2017-03-31,23.24
sh.603886,2017-03-31,29.41
sh.603887,2017-03-31,44.72
sh.603888,2017-03-31,83.91
sh.603889,2017-03-31,16.36
sh.603898,2017-03-31,36.76
sh.603899,2017-03-31,17.82
sh.603900,2017-03-31,34.55
sh.603901,2017-03-31,14.2
sh.603903,2017-03-31,45.32
sh.603908,2017-03-31,63.39
sh.603909,2017-03-31,47.3
sh.603918,2017-03-31,31.08
sh.603919,2017-03-31,27.31
sh.603928,2017-03-31,25.26
sh.603929,2017-03-31,30.82
sh.603936,2017-03-31,28.17
sh.603939,2017-03-31,29.18
sh.603955,2017-03-31,57.48
sh.603958,2017-03-31,29.02
sh.603959,2017-03-31,26.05
sh.603960,2017-03-31,47.3
sh.603966,2017-03-31,34.75
sh.603968,2017-03-31,23.82
sh.603969,2017-03-31,15.84
sh.603977,2017-03-31,25.49
sh.603979,2017-03-31,19.9
sh.603986,2017-03-31,210.1
sh.603987,2017-03-31,28.44
sh.603988,2017-03-31,69.04
sh.603989,2017-03-31,36.69
sh.603990,2017-03-31,51.89
sh.603991,2017-03-31,52.68
sh.603993,2017-03-31,4.71
sh.603996,2017-03-31,21.21
sh.603997,2017-03-31,25.46
sh.603998,2017-03-31,16.26
sh.603999,2017-03-31,26.74
sz.000001,2017-03-31,9.17
sz.000002,2017-03-31,20.58
sz.000004,2017-03-31,36.0
sz.000005,2017-03-31,6.26
sz.000006,2017-03-31,8.28
sz.000007,2017-03-31,23.81
sz.000008,2017-03-31,8.74
sz.000009,2017-03-31,9.17
sz.000010,2017-03-31,6.78
sz.000011,2017-03-31,16.22
sz.000012,2017-03-31,10.91
sz.000014,2017-03-31,18.15
sz.000016,2017-03-31,4.4
sz.000017,2017-03-31,10.29
sz.000019,2017-03-31,15.22
sz.000020,2017-03-31,24.03
sz.000021,2017-03-31,9.26
sz.000023,2017-03-31,28.13
sz.000025,2017-03-31,48.07
sz.000026,2017-03-31,14.27
sz.000027,2017-03-31,7.12
sz.000028,2017-03-31,75.28
sz.000029,2017-03-31,11.17
sz.000030,2017-03-31,8.42
sz.000031,2017-03-31,8.04
sz.000032,2017-03-31,15.71
sz.000034,2017-03-31,24.45
sz.000035,2017-03-31,7.72
sz.000036,2017-03-31,7.98
sz.000037,2017-03-31,12.16
sz.000038,2017-03-31,38.56
sz.000039,2017-03-31,16.1
sz.000040,2017-03-31,13.14
sz.000042,2017-03-31,20.24
sz.000045,2017-03-31,12.72
sz.000046,2017-03-31,9.07
sz.000048,2017-03-31,33.26
sz.000049,2017-03-31,51.4
sz.000050,2017-03-31,17.11
sz.000055,2017-03-31,14.45
sz.000056,2017-03-31,12.89
sz.000058,2017-03-31,10.0
sz.000059,2017-03-31,11.97
sz.000060,2017-03-31,11.14
sz.000061,2017-03-31,11.01
sz.000062,2017-03-31,25.95
sz.000063,2017-03-31,16.96
sz.000065,2017-03-31,35.8
sz.000066,2017-03-31,10.1
sz.000068,2017-03-31,7.56
sz.000069,2017-03-31,7.3
sz.000070,2017-03-31,24.07
sz.000078,2017-03-31,6.17
sz.000088,2017-03-31,7.87
sz.000089,2017-03-31,8.82
sz.000090,2017-03-31,9.23
sz.000096,2017-03-31,16.25
sz.000099,2017-03-31,11.85
sz.000100,2017-03-31,3.53
sz.000150,2017-03-31,28.5
sz.000151,2017-03-31,23.02
sz.000153,2017-03-31,12.52
sz.000155,2017-03-31,10.27
sz.000156,2017-03-31,16.95
sz.000157,2017-03-31,4.78
sz.000158,2017-03-31,11.31
sz.000159,2017-03-31,9.9
sz.000166,2017-03-31,6.2
sz.000301,2017-03-31,5.1
sz.000333,2017-03-31,33.3
sz.000338,2017-03-31,11.25
sz.000400,2017-03-31,17.67
sz.000401,2017-03-31,13.98
sz.000402,2017-03-31,11.08
sz.000403,2017-03-31,30.45
sz.000404,2017-03-31,9.83
sz.000407,2017-03-31,11.08
sz.000408,2017-03-31,16.08
sz.000409,2017-03-31,13.73
sz.000410,2017-03-31,11.16
sz.000411,2017-03-31,23.86
sz.000413,2017-03-31,11.34
sz.000415,2017-03-31,7.13
sz.000416,2017-03-31,10.56
sz.000417,2017-03-31,8.79
sz.000419,2017-03-31,8.13
sz.000420,2017-03-31,3.97
sz.000421,2017-03-31,8.4
sz.000422,2017-03-31,6.72
sz.000423,2017-03-31,65.6
sz.000425,2017-03-31,4.07
sz.000426,2017-03-31,8.3
sz.000428,2017-03-31,6.37
sz.000429,2017-03-31,7.53
sz.000430,2017-03-31,12.36
sz.000488,2017-03-31,12.12
sz.000498,2017-03-31,8.3
sz.000501,2017-03-31,22.55
sz.000502,2017-03-31,15.38
sz.000503,2017-03-31,34.19
sz.000504,2017-03-31,16.82
sz.000505,2017-03-31,10.77
sz.000506,2017-03-31,10.27
sz.000507,2017-03-31,7.42
sz.000509,2017-03-31,7.36
sz.000510,2017-03-31,10.11
sz.000513,2017-03-31,56.23
sz.000514,2017-03-31,9.73
sz.000516,2017-03-31,7.9
sz.000517,2017-03-31,5.15
sz.000518,2017-03-31,8.05
sz.000519,2017-03-31,16.81
sz.000520,2017-03-31,8.1
sz.000521,2017-03-31,7.14
sz.000523,2017-03-31,11.3
sz.000524,2017-03-31,14.87
sz.000525,2017-03-31,19.08
sz.000526,2017-03-31,36.6
sz.000528,2017-03-31,8.89
sz.000529,2017-03-31,10.75
sz.000530,2017-03-31,11.31
sz.000531,2017-03-31,11.33
sz.000532,2017-03-31,17.24
sz.000533,2017-03-31,11.39
sz.000534,2017-03-31,15.19
sz.000536,2017-03-31,11.08
sz.000537,2017-03-31,9.75
sz.000538,2017-03-31,85.12
sz.000539,2017-03-31,5.6
sz.000540,2017-03-31,6.63
sz.000541,2017-03-31,10.8
sz.000543,2017-03-31,6.96
sz.000544,2017-03-31,20.12
sz.000545,2017-03-31,6.68
sz.000546,2017-03-31,12.37
sz.000547,2017-03-31,14.85
sz.000548,2017-03-31,9.49
sz.000550,2017-03-31,27.33
sz.000551,2017-03-31,10.42
sz.000552,2017-03-31,3.86
sz.000553,2017-03-31,14.33
sz.000554,2017-03-31,11.16
sz.000555,2017-03-31,19.78
sz.000557,2017-03-31,7.63
sz.000558,2017-03-31,14.75
sz.000559,2017-03-31,11.98
sz.000560,2017-03-31,11.34
sz.000561,2017-03-31,14.37
sz.000563,2017-03-31,6.14
sz.000564,2017-03-31,8.18
sz.000565,2017-03-31,12.56
sz.000566,2017-03-31,13.5
sz.000567,2017-03-31,30.58
sz.000568,2017-03-31,42.19
sz.000570,2017-03-31,8.63
sz.000571,2017-03-31,7.9
sz.000572,2017-03-31,5.9
sz.000573,2017-03-31,8.3
sz.000576,2017-03-31,16.88
sz.000581,2017-03-31,22.85
sz.000582,2017-03-31,17.17
sz.000584,2017-03-31,12.79
sz.000585,2017-03-31,7.57
sz.000586,2017-03-31,19.4
sz.000587,2017-03-31,15.14
sz.000589,2017-03-31,6.1
sz.000590,2017-03-31,20.56
sz.000591,2017-03-31,14.28
sz.000592,2017-03-31,6.68
sz.000593,2017-03-31,10.81
sz.000595,2017-03-31,8.32
sz.000596,2017-03-31,50.9
sz.000597,2017-03-31,13.0
sz.000598,2017-03-31,5.78
sz.000599,2017-03-31,7.78
sz.000600,2017-03-31,8.97
sz.000601,2017-03-31,8.31
sz.000603,2017-03-31,15.7
sz.000605,2017-03-31,20.38
sz.000606,2017-03-31,11.01
sz.000607,2017-03-31,9.12
sz.000608,2017-03-31,7.91
sz.000609,2017-03-31,17.51
sz.000610,2017-03-31,14.35
sz.000611,2017-03-31,10.05
sz.000612,2017-03-31,9.57
sz.000613,2017-03-31,15.04
sz.000615,2017-03-31,13.83
sz.000616,2017-03-31,5.0
sz.000617,2017-03-31,18.81
sz.000619,2017-03-31,11.86
sz.000620,2017-03-31,7.57
sz.000622,2017-03-31,8.71
sz.000623,2017-03-31,30.47
sz.000625,2017-03-31,15.78
sz.000626,2017-03-31,22.78
sz.000627,2017-03-31,7.56
sz.000628,2017-03-31,13.75
sz.000629,2017-03-31,2.49
sz.000630,2017-03-31,3.17
sz.000631,2017-03-31,4.94
sz.000632,2017-03-31,8.37
sz.000633,2017-03-31,10.73
sz.000635,2017-03-31,26.15
sz.000636,2017-03-31,10.23
sz.000637,2017-03-31,7.72
sz.000638,2017-03-31,13.05
sz.000639,2017-03-31,19.28
sz.000650,2017-03-31,6.6
sz.000651,2017-03-31,31.7
sz.000652,2017-03-31,5.68
sz.000655,2017-03-31,8.98
sz.000656,2017-03-31,6.02
sz.000657,2017-03-31,13.94
sz.000659,2017-03-31,5.45
sz.000661,2017-03-31,110.0
sz.000663,2017-03-31,14.12
sz.000665,2017-03-31,14.45
sz.000666,2017-03-31,22.97
sz.000667,2017-03-31,3.61
sz.000668,2017-03-31,19.99
sz.000669,2017-03-31,16.57
sz.000670,2017-03-31,8.29
sz.000671,2017-03-31,5.48
sz.000672,2017-03-31,11.07
sz.000673,2017-03-31,13.53
sz.000676,2017-03-31,15.71
sz.000677,2017-03-31,5.73
sz.000678,2017-03-31,12.21
sz.000679,2017-03-31,12.14
sz.000680,2017-03-31,7.06
sz.000681,2017-03-31,19.14
sz.000682,2017-03-31,5.2
sz.000683,2017-03-31,2.9
sz.000685,2017-03-31,10.87
sz.000686,2017-03-31,11.93
sz.000687,2017-03-31,16.75
sz.000688,2017-03-31,8.75
sz.000690,2017-03-31,9.0
sz.000691,2017-03-31,8.33
sz.000692,2017-03-31,6.33
sz.000695,2017-03-31,14.51
sz.000697,2017-03-31,23.51
sz.000698,2017-03-31,7.85
sz.000700,2017-03-31,8.14
sz.000701,2017-03-31,14.1
sz.000702,2017-03-31,12.76
sz.000703,2017-03-31,13.76
sz.000705,2017-03-31,12.29
sz.000707,2017-03-31,7.73
sz.000708,2017-03-31,13.0
sz.000709,2017-03-31,3.61
sz.000710,2017-03-31,60.65
sz.000711,2017-03-31,30.77
sz.000712,2017-03-31,23.48
sz.000713,2017-03-31,10.22
sz.000715,2017-03-31,14.19
sz.000716,2017-03-31,8.06
sz.000717,2017-03-31,5.78
sz.000718,2017-03-31,7.02
sz.000719,2017-03-31,12.01
sz.000720,2017-03-31,6.14
sz.000721,2017-03-31,9.43
sz.000722,2017-03-31,15.68
sz.000723,2017-03-31,12.23
sz.000725,2017-03-31,3.44
sz.000726,2017-03-31,12.85
sz.000727,2017-03-31,3.13
sz.000728,2017-03-31,20.52
sz.000729,2017-03-31,7.5
sz.000731,2017-03-31,9.33
sz.000732,2017-03-31,17.15
sz.000733,2017-03-31,18.82
sz.000735,2017-03-31,6.95
sz.000736,2017-03-31,20.67
sz.000737,2017-03-31,7.09
sz.000738,2017-03-31,24.58
sz.000739,2017-03-31,8.3
sz.000750,2017-03-31,6.39
sz.000751,2017-03-31,5.69
sz.000752,2017-03-31,16.21
sz.000753,2017-03-31,5.43
sz.000755,2017-03-31,6.75
sz.000756,2017-03-31,13.88
sz.000757,2017-03-31,9.17
sz.000758,2017-03-31,8.77
sz.000759,2017-03-31,8.48
sz.000761,2017-03-31,5.69
sz.000762,2017-03-31,18.2
sz.000766,2017-03-31,18.41
sz.000767,2017-03-31,3.97
sz.000768,2017-03-31,24.64
sz.000776,2017-03-31,17.09
sz.000777,2017-03-31,23.61
sz.000778,2017-03-31,5.44
sz.000779,2017-03-31,16.55
sz.000780,2017-03-31,5.25
sz.000782,2017-03-31,9.9
sz.000783,2017-03-31,9.79
sz.000785,2017-03-31,12.87
sz.000786,2017-03-31,12.39
sz.000788,2017-03-31,12.37
sz.000789,2017-03-31,8.83
sz.000790,2017-03-31,11.72
sz.000791,2017-03-31,12.17
sz.000792,2017-03-31,18.39
sz.000793,2017-03-31,10.85
sz.000795,2017-03-31,6.7
sz.000796,2017-03-31,15.47
sz.000797,2017-03-31,18.84
sz.000798,2017-03-31,11.78
sz.000799,2017-03-31,22.12
sz.000800,2017-03-31,11.76
sz.000801,2017-03-31,11.68
sz.000802,2017-03-31,18.01
sz.000803,2017-03-31,20.6
sz.000806,2017-03-31,11.7
sz.000807,2017-03-31,7.3
sz.000809,2017-03-31,4.62
sz.000810,2017-03-31,13.19
sz.000811,2017-03-31,16.94
sz.000812,2017-03-31,11.83
sz.000813,2017-03-31,14.03
sz.000815,2017-03-31,16.45
sz.000816,2017-03-31,6.81
sz.000818,2017-03-31,12.2
sz.000819,2017-03-31,23.25
sz.000820,2017-03-31,40.89
sz.000821,2017-03-31,16.24
sz.000822,2017-03-31,6.42
sz.000823,2017-03-31,14.5
sz.000825,2017-03-31,5.04
sz.000826,2017-03-31,34.3
sz.000828,2017-03-31,14.16
sz.000829,2017-03-31,11.28
sz.000830,2017-03-31,5.62
sz.000831,2017-03-31,13.16
sz.000833,2017-03-31,8.64
sz.000835,2017-03-31,10.16
sz.000836,2017-03-31,7.67
sz.000837,2017-03-31,9.96
sz.000838,2017-03-31,7.49
sz.000839,2017-03-31,10.22
sz.000848,2017-03-31,11.02
sz.000850,2017-03-31,5.99
sz.000851,2017-03-31,12.29
sz.000852,2017-03-31,12.81
sz.000856,2017-03-31,13.47
sz.000858,2017-03-31,43.0
sz.000859,2017-03-31,6.23
sz.000860,2017-03-31,21.46
sz.000861,2017-03-31,4.52
sz.000862,2017-03-31,7.9
sz.000863,2017-03-31,8.26
sz.000868,2017-03-31,6.76
sz.000869,2017-03-31,36.88
sz.000875,2017-03-31,5.95
sz.000876,2017-03-31,8.05
sz.000877,2017-03-31,15.18
sz.000878,2017-03-31,14.01
sz.000880,2017-03-31,15.05
sz.000881,2017-03-31,25.4
sz.000882,2017-03-31,4.09
sz.000883,2017-03-31,4.91
sz.000885,2017-03-31,21.9
sz.000886,2017-03-31,5.37
sz.000887,2017-03-31,24.58
sz.000888,2017-03-31,13.7
sz.000889,2017-03-31,16.7
sz.000890,2017-03-31,10.57
sz.000892,2017-03-31,11.72
sz.000893,2017-03-31,15.5
sz.000895,2017-03-31,22.55
sz.000897,2017-03-31,4.59
sz.000898,2017-03-31,5.52
sz.000899,2017-03-31,9.72
sz.000900,2017-03-31,8.93
sz.000901,2017-03-31,33.6
sz.000902,2017-03-31,9.09
sz.000903,2017-03-31,9.25
sz.000905,2017-03-31,13.61
sz.000906,2017-03-31,15.07
sz.000908,2017-03-31,9.79
sz.000909,2017-03-31,14.76
sz.000910,2017-03-31,22.46
sz.000911,2017-03-31,14.72
sz.000912,2017-03-31,13.22
sz.000913,2017-03-31,17.65
sz.000915,2017-03-31,38.95
sz.000917,2017-03-31,13.32
sz.000918,2017-03-31,7.76
sz.000919,2017-03-31,12.91
sz.000920,2017-03-31,13.2
sz.000921,2017-03-31,14.21
sz.000922,2017-03-31,9.81
sz.000923,2017-03-31,25.0
sz.000925,2017-03-31,23.58
sz.000926,2017-03-31,12.45
sz.000927,2017-03-31,7.74
sz.000928,2017-03-31,23.0
sz.000929,2017-03-31,17.1
sz.000930,2017-03-31,13.08
sz.000931,2017-03-31,8.94
sz.000932,2017-03-31,4.86
sz.000933,2017-03-31,6.91
sz.000935,2017-03-31,23.06
sz.000936,2017-03-31,8.97
sz.000937,2017-03-31,6.7
sz.000938,2017-03-31,56.89
sz.000948,2017-03-31,15.54
sz.000949,2017-03-31,6.21
sz.000950,2017-03-31,9.59
sz.000951,2017-03-31,14.17
sz.000952,2017-03-31,19.61
sz.000953,2017-03-31,12.01
sz.000955,2017-03-31,6.72
sz.000957,2017-03-31,15.9
sz.000958,2017-03-31,14.12
sz.000959,2017-03-31,7.13
sz.000960,2017-03-31,13.16
sz.000961,2017-03-31,7.4
sz.000962,2017-03-31,11.23
sz.000963,2017-03-31,92.65
sz.000965,2017-03-31,6.72
sz.000966,2017-03-31,5.95
sz.000967,2017-03-31,15.39
sz.000968,2017-03-31,14.11
